"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_All","Prod_Merc_Positions_Short_All","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_All","M_Money_Positions_Short_All","M_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap__Positions_Short_Old","Swap__Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap__Positions_Short_Other","Swap__Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Other","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Other","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"PJM.PSEG_month_off_dap - NODAL EXCHANGE",230801,2023-08-01,064EXF,NODX,01,064 ,   55426,   37738,   29581,    1480,    7538,    4269,     850,    2650,       0,    5406,    6115,       0,   49743,   50153,    5683,    5273,   55426,   37738,   29581,    1480,    7538,    4269,     850,    2650,       0,    5406,    6115,       0,   49743,   50153,    5683,    5273,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      15,     -35,      15,       0,       0,       0,       0,       0,       0,       0,       0,       0,     -35,      15,      50,       0,  100.0,   68.1,   53.4,    2.7,   13.6,    7.7,    1.5,    4.8,    0.0,    9.8,   11.0,    0.0,   89.7,   90.5,   10.3,    9.5,  100.0,   68.1,   53.4,    2.7,   13.6,    7.7,    1.5,    4.8,    0.0,    9.8,   11.0,    0.0,   89.7,   90.5,   10.3,    9.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,     17,      9,.,      4,      5,.,.,      0,.,.,      0,     25,     17,     31,     17,      9,.,      4,      5,.,.,      0,.,.,      0,     25,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    40.5,    66.1,    60.9,    82.9,    37.1,    53.7,    52.9,    68.6,    40.5,    66.1,    60.9,    82.9,    37.1,    53.7,    52.9,    68.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EXF","NODX","064 ","N16","FutOnly"
"PJM.PSEG_month_off_dap - NODAL EXCHANGE",230725,2023-07-25,064EXF,NODX,01,064 ,   55411,   37773,   29566,    1480,    7538,    4269,     850,    2650,       0,    5406,    6115,       0,   49778,   50138,    5633,    5273,   55411,   37773,   29566,    1480,    7538,    4269,     850,    2650,       0,    5406,    6115,       0,   49778,   50138,    5633,    5273,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      70,   -2090,    4410,       0,   -6400,    2080,       0,       0,       0,       0,    -100,       0,     -10,     -10,      80,      80,  100.0,   68.2,   53.4,    2.7,   13.6,    7.7,    1.5,    4.8,    0.0,    9.8,   11.0,    0.0,   89.8,   90.5,   10.2,    9.5,  100.0,   68.2,   53.4,    2.7,   13.6,    7.7,    1.5,    4.8,    0.0,    9.8,   11.0,    0.0,   89.8,   90.5,   10.2,    9.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,     17,      9,.,      4,      5,.,.,      0,.,.,      0,     25,     17,     31,     17,      9,.,      4,      5,.,.,      0,.,.,      0,     25,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    41.0,    66.1,    61.4,    82.9,    37.1,    53.2,    52.9,    68.1,    41.0,    66.1,    61.4,    82.9,    37.1,    53.2,    52.9,    68.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EXF","NODX","064 ","N16","FutOnly"
"PJM.PSEG_month_off_dap - NODAL EXCHANGE",230718,2023-07-18,064EXF,NODX,01,064 ,   55341,   39863,   25156,    1480,   13938,    2189,     850,    2650,       0,    5406,    6215,       0,   49788,   50148,    5553,    5193,   55341,   39863,   25156,    1480,   13938,    2189,     850,    2650,       0,    5406,    6215,       0,   49788,   50148,    5553,    5193,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1106,    1815,      55,     248,    2258,    -757,       0,       0,       0,       0,    -250,       0,    1306,    1306,    -200,    -200,  100.0,   72.0,   45.5,    2.7,   25.2,    4.0,    1.5,    4.8,    0.0,    9.8,   11.2,    0.0,   90.0,   90.6,   10.0,    9.4,  100.0,   72.0,   45.5,    2.7,   25.2,    4.0,    1.5,    4.8,    0.0,    9.8,   11.2,    0.0,   90.0,   90.6,   10.0,    9.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,     17,      9,.,      4,      5,.,.,      0,.,.,      0,     25,     17,     31,     17,      9,.,      4,      5,.,.,      0,.,.,      0,     25,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    45.5,    63.1,    65.9,    83.2,    37.1,    47.6,    52.6,    66.5,    45.5,    63.1,    65.9,    83.2,    37.1,    47.6,    52.6,    66.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EXF","NODX","064 ","N16","FutOnly"
"PJM.PSEG_month_off_dap - NODAL EXCHANGE",230711,2023-07-11,064EXF,NODX,01,064 ,   54235,   38048,   25101,    1232,   11680,    2946,     850,    2650,       0,    5406,    6465,       0,   48482,   48842,    5753,    5393,   54235,   38048,   25101,    1232,   11680,    2946,     850,    2650,       0,    5406,    6465,       0,   48482,   48842,    5753,    5393,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1304,    -600,    -760,     382,    -192,      23,    -125,    -200,       0,    -329,     335,       0,    -649,    -794,    -655,    -510,  100.0,   70.2,   46.3,    2.3,   21.5,    5.4,    1.6,    4.9,    0.0,   10.0,   11.9,    0.0,   89.4,   90.1,   10.6,    9.9,  100.0,   70.2,   46.3,    2.3,   21.5,    5.4,    1.6,    4.9,    0.0,   10.0,   11.9,    0.0,   89.4,   90.1,   10.6,    9.9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,     17,      9,.,.,      5,.,.,      0,.,.,      0,     25,     17,     31,     17,      9,.,.,      5,.,.,      0,.,.,      0,     25,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    44.9,    65.4,    65.2,    82.7,    37.9,    51.1,    53.2,    66.5,    44.9,    65.4,    65.2,    82.7,    37.9,    51.1,    53.2,    66.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EXF","NODX","064 ","N16","FutOnly"
"PJM.PSEG_month_off_dap - NODAL EXCHANGE",230703,2023-07-03,064EXF,NODX,01,064 ,   55539,   38648,   25861,     850,   11872,    2923,     975,    2850,       0,    5735,    6130,       0,   49131,   49636,    6408,    5903,   55539,   38648,   25861,     850,   11872,    2923,     975,    2850,       0,    5735,    6130,       0,   49131,   49636,    6408,    5903,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      15,    -375,     170,     200,    -595,     130,       0,       0,       0,      25,     275,       0,     -20,     -20,      35,      35,  100.0,   69.6,   46.6,    1.5,   21.4,    5.3,    1.8,    5.1,    0.0,   10.3,   11.0,    0.0,   88.5,   89.4,   11.5,   10.6,  100.0,   69.6,   46.6,    1.5,   21.4,    5.3,    1.8,    5.1,    0.0,   10.3,   11.0,    0.0,   88.5,   89.4,   11.5,   10.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     32,     17,      9,.,      5,      6,.,.,      0,.,.,      0,     26,     18,     32,     17,      9,.,      5,      6,.,.,      0,.,.,      0,     26,     18,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    44.2,    64.0,    64.1,    81.5,    38.9,    51.3,    54.2,    66.6,    44.2,    64.0,    64.1,    81.5,    38.9,    51.3,    54.2,    66.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EXF","NODX","064 ","N16","FutOnly"
"PJM.PSEG_month_off_dap - NODAL EXCHANGE",230627,2023-06-27,064EXF,NODX,01,064 ,   55524,   39023,   25691,     650,   12467,    2793,     975,    2850,       0,    5710,    5855,       0,   49151,   49656,    6373,    5868,   55524,   39023,   25691,     650,   12467,    2793,     975,    2850,       0,    5710,    5855,       0,   49151,   49656,    6373,    5868,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    2145,    1660,     615,     100,     675,       0,      25,       0,       0,       0,     475,       0,    1785,    1765,     360,     380,  100.0,   70.3,   46.3,    1.2,   22.5,    5.0,    1.8,    5.1,    0.0,   10.3,   10.5,    0.0,   88.5,   89.4,   11.5,   10.6,  100.0,   70.3,   46.3,    1.2,   22.5,    5.0,    1.8,    5.1,    0.0,   10.3,   10.5,    0.0,   88.5,   89.4,   11.5,   10.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,     17,      8,.,      5,      6,.,.,      0,.,.,      0,     26,     17,     31,     17,      8,.,      5,      6,.,.,      0,.,.,      0,     26,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    45.0,    64.2,    64.9,    81.8,    39.6,    51.4,    54.8,    66.3,    45.0,    64.2,    64.9,    81.8,    39.6,    51.4,    54.8,    66.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EXF","NODX","064 ","N16","FutOnly"
"PJM.PSEG_month_off_dap - NODAL EXCHANGE",230620,2023-06-20,064EXF,NODX,01,064 ,   53379,   37363,   25076,     550,   11792,    2793,     950,    2850,       0,    5710,    5380,       0,   47366,   47891,    6013,    5488,   53379,   37363,   25076,     550,   11792,    2793,     950,    2850,       0,    5710,    5380,       0,   47366,   47891,    6013,    5488,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     710,     390,     200,     250,    -450,       0,       0,     900,       0,       0,       0,       0,     640,     650,      70,      60,  100.0,   70.0,   47.0,    1.0,   22.1,    5.2,    1.8,    5.3,    0.0,   10.7,   10.1,    0.0,   88.7,   89.7,   11.3,   10.3,  100.0,   70.0,   47.0,    1.0,   22.1,    5.2,    1.8,    5.3,    0.0,   10.7,   10.1,    0.0,   88.7,   89.7,   11.3,   10.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     30,     16,      8,.,      5,      6,.,.,      0,.,.,      0,     25,     17,     30,     16,      8,.,      5,      6,.,.,      0,.,.,      0,     25,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    44.2,    65.2,    64.9,    82.8,    41.2,    54.5,    57.0,    69.3,    44.2,    65.2,    64.9,    82.8,    41.2,    54.5,    57.0,    69.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EXF","NODX","064 ","N16","FutOnly"
"PJM.PSEG_month_off_dap - NODAL EXCHANGE",230613,2023-06-13,064EXF,NODX,01,064 ,   52669,   36973,   24876,     300,   12242,    2793,     950,    1950,       0,    5710,    5380,       0,   46726,   47241,    5943,    5428,   52669,   36973,   24876,     300,   12242,    2793,     950,    1950,       0,    5710,    5380,       0,   46726,   47241,    5943,    5428,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1325,     755,     250,       0,     175,      75,     100,     200,       0,     100,     320,       0,    1030,    1020,     295,     305,  100.0,   70.2,   47.2,    0.6,   23.2,    5.3,    1.8,    3.7,    0.0,   10.8,   10.2,    0.0,   88.7,   89.7,   11.3,   10.3,  100.0,   70.2,   47.2,    0.6,   23.2,    5.3,    1.8,    3.7,    0.0,   10.8,   10.2,    0.0,   88.7,   89.7,   11.3,   10.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     30,     16,      8,.,      5,      6,.,.,      0,.,.,      0,     25,     17,     30,     16,      8,.,      5,      6,.,.,      0,.,.,      0,     25,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    43.9,    66.8,    64.8,    83.0,    41.8,    56.9,    57.6,    69.9,    43.9,    66.8,    64.8,    83.0,    41.8,    56.9,    57.6,    69.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EXF","NODX","064 ","N16","FutOnly"
"PJM.PSEG_month_off_dap - NODAL EXCHANGE",230606,2023-06-06,064EXF,NODX,01,064 ,   51344,   36218,   24626,     300,   12067,    2718,     850,    1750,       0,    5610,    5060,       0,   45696,   46221,    5648,    5123,   51344,   36218,   24626,     300,   12067,    2718,     850,    1750,       0,    5610,    5060,       0,   45696,   46221,    5648,    5123,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1385,   -1015,    -825,    -115,    -125,    -180,      35,    -325,     -35,    -105,      85,       0,   -1415,   -1405,      30,      20,  100.0,   70.5,   48.0,    0.6,   23.5,    5.3,    1.7,    3.4,    0.0,   10.9,    9.9,    0.0,   89.0,   90.0,   11.0,   10.0,  100.0,   70.5,   48.0,    0.6,   23.5,    5.3,    1.7,    3.4,    0.0,   10.9,    9.9,    0.0,   89.0,   90.0,   11.0,   10.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,     16,      9,.,      5,      6,.,.,      0,.,.,      0,     25,     18,     31,     16,      9,.,      5,      6,.,.,      0,.,.,      0,     25,     18,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    43.2,    67.2,    64.7,    83.2,    42.7,    58.5,    58.9,    71.4,    43.2,    67.2,    64.7,    83.2,    42.7,    58.5,    58.9,    71.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EXF","NODX","064 ","N16","FutOnly"
"PJM.PSEG_month_off_dap - NODAL EXCHANGE",230530,2023-05-30,064EXF,NODX,01,064 ,   52729,   37233,   25451,     415,   12192,    2898,     815,    2075,      35,    5715,    4975,       0,   47111,   47626,    5618,    5103,   52729,   37233,   25451,     415,   12192,    2898,     815,    2075,      35,    5715,    4975,       0,   47111,   47626,    5618,    5103,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     350,     205,     -95,       0,     175,     -50,       0,     300,       0,     175,       0,       0,     330,     330,      20,      20,  100.0,   70.6,   48.3,    0.8,   23.1,    5.5,    1.5,    3.9,    0.1,   10.8,    9.4,    0.0,   89.3,   90.3,   10.7,    9.7,  100.0,   70.6,   48.3,    0.8,   23.1,    5.5,    1.5,    3.9,    0.1,   10.8,    9.4,    0.0,   89.3,   90.3,   10.7,    9.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     32,     16,      9,.,      5,      6,.,.,.,.,.,      0,     25,     20,     32,     16,      9,.,      5,      6,.,.,.,.,.,      0,     25,     20,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    43.0,    65.9,    63.9,    83.2,    43.0,    58.1,    59.2,    71.9,    43.0,    65.9,    63.9,    83.2,    43.0,    58.1,    59.2,    71.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EXF","NODX","064 ","N16","FutOnly"
"PJM.PSEG_month_off_dap - NODAL EXCHANGE",230523,2023-05-23,064EXF,NODX,01,064 ,   52379,   37028,   25546,     415,   12017,    2948,     815,    1775,      35,    5540,    4975,       0,   46781,   47296,    5598,    5083,   52379,   37028,   25546,     415,   12017,    2948,     815,    1775,      35,    5540,    4975,       0,   46781,   47296,    5598,    5083,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     654,     670,    -130,       0,     -75,      30,       0,     625,       0,       0,     250,       0,     700,     700,     -46,     -46,  100.0,   70.7,   48.8,    0.8,   22.9,    5.6,    1.6,    3.4,    0.1,   10.6,    9.5,    0.0,   89.3,   90.3,   10.7,    9.7,  100.0,   70.7,   48.8,    0.8,   22.9,    5.6,    1.6,    3.4,    0.1,   10.6,    9.5,    0.0,   89.3,   90.3,   10.7,    9.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     32,     16,      9,.,      5,      6,.,.,.,.,.,      0,     25,     20,     32,     16,      9,.,      5,      6,.,.,.,.,.,      0,     25,     20,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    43.0,    66.3,    63.8,    83.1,    43.0,    58.5,    59.3,    71.9,    43.0,    66.3,    63.8,    83.1,    43.0,    58.5,    59.3,    71.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EXF","NODX","064 ","N16","FutOnly"
"PJM.PSEG_month_off_dap - NODAL EXCHANGE",230516,2023-05-16,064EXF,NODX,01,064 ,   51725,   36358,   25676,     415,   12092,    2918,     815,    1150,      35,    5540,    4725,       0,   46081,   46596,    5644,    5129,   51725,   36358,   25676,     415,   12092,    2918,     815,    1150,      35,    5540,    4725,       0,   46081,   46596,    5644,    5129,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1190,     680,     305,       0,    -175,     -10,      25,     125,       0,       0,     470,       0,     695,     715,     495,     475,  100.0,   70.3,   49.6,    0.8,   23.4,    5.6,    1.6,    2.2,    0.1,   10.7,    9.1,    0.0,   89.1,   90.1,   10.9,    9.9,  100.0,   70.3,   49.6,    0.8,   23.4,    5.6,    1.6,    2.2,    0.1,   10.7,    9.1,    0.0,   89.1,   90.1,   10.9,    9.9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     32,     16,      9,.,      5,      6,.,.,.,.,.,      0,     25,     20,     32,     16,      9,.,      5,      6,.,.,.,.,.,      0,     25,     20,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    43.5,    66.9,    63.5,    82.7,    43.5,    60.2,    59.8,    72.4,    43.5,    66.9,    63.5,    82.7,    43.5,    60.2,    59.8,    72.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EXF","NODX","064 ","N16","FutOnly"
"PJM.PSEG_month_off_dap - NODAL EXCHANGE",230509,2023-05-09,064EXF,NODX,01,064 ,   50535,   35678,   25371,     415,   12267,    2928,     790,    1025,      35,    5540,    4255,       0,   45386,   45881,    5149,    4654,   50535,   35678,   25371,     415,   12267,    2928,     790,    1025,      35,    5540,    4255,       0,   45386,   45881,    5149,    4654,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1215,    -495,    -675,    -257,    -667,     -98,      35,     200,     -85,    -155,     260,     -45,   -1100,   -1110,    -115,    -105,  100.0,   70.6,   50.2,    0.8,   24.3,    5.8,    1.6,    2.0,    0.1,   11.0,    8.4,    0.0,   89.8,   90.8,   10.2,    9.2,  100.0,   70.6,   50.2,    0.8,   24.3,    5.8,    1.6,    2.0,    0.1,   11.0,    8.4,    0.0,   89.8,   90.8,   10.2,    9.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,     16,      8,.,      5,      6,.,.,.,.,.,      0,     25,     19,     31,     16,      8,.,      5,      6,.,.,.,.,.,      0,     25,     19,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    44.2,    68.3,    63.7,    84.3,    44.2,    61.8,    61.4,    74.5,    44.2,    68.3,    63.7,    84.3,    44.2,    61.8,    61.4,    74.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EXF","NODX","064 ","N16","FutOnly"
