"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_All","Prod_Merc_Positions_Short_All","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_All","M_Money_Positions_Short_All","M_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap__Positions_Short_Old","Swap__Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap__Positions_Short_Other","Swap__Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Other","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Other","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"MISO.INDIANA.HUB_month_off_dap - NODAL EXCHANGE" ,141230 ,2014-12-30,064BFJ ,NODX ,01 ,064 ,   18996,   11051,   16611,    3790,       0,    1550,      20,      25,     100,    1816,       0,       0,   18327,   18286,     669,     710,   18996,   11051,   16611,    3790,       0,    1550,      20,      25,     100,    1816,       0,       0,   18327,   18286,     669,     710,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  100.0,   58.2,   87.4,   20.0,    0.0,    8.2,    0.1,    0.1,    0.5,    9.6,    0.0,    0.0,   96.5,   96.3,    3.5,    3.7,  100.0,   58.2,   87.4,   20.0,    0.0,    8.2,    0.1,    0.1,    0.5,    9.6,    0.0,    0.0,   96.5,   96.3,    3.5,    3.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     25,     11,     15,      .,      0,      .,      .,      .,      .,      .,      0,      0,     14,     18,     25,     11,     15,      .,      0,      .,      .,      .,      .,      .,      0,      0,     14,     18,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    79.2,    50.4,    93.4,    80.4,    69.4,    50.4,    81.7,    75.6,    79.2,    50.4,    93.4,    80.4,    69.4,    50.4,    81.7,    75.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)" ,"064BFJ" ,"NODX" ,"064" ,"N16" ,"FutOnly"
"MISO.INDIANA.HUB_month_off_dap - NODAL EXCHANGE" ,141223 ,2014-12-23,064BFJ ,NODX ,01 ,064 ,   18996,   11051,   16611,    3790,       0,    1550,      20,      25,     100,    1816,       0,       0,   18327,   18286,     669,     710,   18996,   11051,   16611,    3790,       0,    1550,      20,      25,     100,    1816,       0,       0,   18327,   18286,     669,     710,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  100.0,   58.2,   87.4,   20.0,    0.0,    8.2,    0.1,    0.1,    0.5,    9.6,    0.0,    0.0,   96.5,   96.3,    3.5,    3.7,  100.0,   58.2,   87.4,   20.0,    0.0,    8.2,    0.1,    0.1,    0.5,    9.6,    0.0,    0.0,   96.5,   96.3,    3.5,    3.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,     10,     15,      .,      0,      .,      .,      .,      .,      .,      0,      0,     13,     18,     24,     10,     15,      .,      0,      .,      .,      .,      .,      .,      0,      0,     13,     18,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    79.6,    50.4,    93.8,    80.4,    69.8,    50.4,    82.1,    75.6,    79.6,    50.4,    93.8,    80.4,    69.8,    50.4,    82.1,    75.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)" ,"064BFJ" ,"NODX" ,"064" ,"N16" ,"FutOnly"
"MISO.INDIANA.HUB_month_off_dap - NODAL EXCHANGE" ,141216 ,2014-12-16,064BFJ ,NODX ,01 ,064 ,   18996,   11051,   16611,    3790,       0,    1550,      20,      25,     100,    1816,       0,       0,   18327,   18286,     669,     710,   18996,   11051,   16611,    3790,       0,    1550,      20,      25,     100,    1816,       0,       0,   18327,   18286,     669,     710,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     300,     310,     480,       0,       0,       0,       0,       0,       0,       0,       0,       0,     310,     480,     -10,    -180,  100.0,   58.2,   87.4,   20.0,    0.0,    8.2,    0.1,    0.1,    0.5,    9.6,    0.0,    0.0,   96.5,   96.3,    3.5,    3.7,  100.0,   58.2,   87.4,   20.0,    0.0,    8.2,    0.1,    0.1,    0.5,    9.6,    0.0,    0.0,   96.5,   96.3,    3.5,    3.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,     10,     15,      .,      0,      .,      .,      .,      .,      .,      0,      0,     13,     18,     24,     10,     15,      .,      0,      .,      .,      .,      .,      .,      0,      0,     13,     18,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    79.6,    50.4,    93.8,    80.4,    69.8,    50.4,    82.1,    75.6,    79.6,    50.4,    93.8,    80.4,    69.8,    50.4,    82.1,    75.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)" ,"064BFJ" ,"NODX" ,"064" ,"N16" ,"FutOnly"
"MISO.INDIANA.HUB_month_off_dap - NODAL EXCHANGE" ,141209 ,2014-12-09,064BFJ ,NODX ,01 ,064 ,   18696,   10741,   16131,    3790,       0,    1550,      20,      25,     100,    1816,       0,       0,   18017,   17806,     679,     890,   18696,   10741,   16131,    3790,       0,    1550,      20,      25,     100,    1816,       0,       0,   18017,   17806,     679,     890,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -287,    -500,    -127,     770,       0,     -50,    -100,       0,       0,    -292,       0,       0,    -172,    -177,    -115,    -110,  100.0,   57.5,   86.3,   20.3,    0.0,    8.3,    0.1,    0.1,    0.5,    9.7,    0.0,    0.0,   96.4,   95.2,    3.6,    4.8,  100.0,   57.5,   86.3,   20.3,    0.0,    8.3,    0.1,    0.1,    0.5,    9.7,    0.0,    0.0,   96.4,   95.2,    3.6,    4.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,      9,     14,      .,      0,      .,      .,      .,      .,      .,      0,      0,     12,     17,     23,      9,     14,      .,      0,      .,      .,      .,      .,      .,      0,      0,     12,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    80.9,    51.2,    94.1,    81.7,    70.9,    51.2,    81.8,    76.8,    80.9,    51.2,    94.1,    81.7,    70.9,    51.2,    81.8,    76.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)" ,"064BFJ" ,"NODX" ,"064" ,"N16" ,"FutOnly"
"MISO.INDIANA.HUB_month_off_dap - NODAL EXCHANGE" ,141202 ,2014-12-02,064BFJ ,NODX ,01 ,064 ,   18983,   11241,   16258,    3020,       0,    1600,     120,      25,     100,    2108,       0,       0,   18189,   17983,     794,    1000,   18983,   11241,   16258,    3020,       0,    1600,     120,      25,     100,    2108,       0,       0,   18189,   17983,     794,    1000,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     120,     120,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     120,       0,       0,     120,  100.0,   59.2,   85.6,   15.9,    0.0,    8.4,    0.6,    0.1,    0.5,   11.1,    0.0,    0.0,   95.8,   94.7,    4.2,    5.3,  100.0,   59.2,   85.6,   15.9,    0.0,    8.4,    0.6,    0.1,    0.5,   11.1,    0.0,    0.0,   95.8,   94.7,    4.2,    5.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,      9,     15,      .,      0,      .,      .,      .,      .,      .,      0,      0,     12,     18,     24,      9,     15,      .,      0,      .,      .,      .,      .,      .,      0,      0,     12,     18,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    79.6,    51.8,    92.9,    81.0,    69.2,    51.8,    80.3,    74.2,    79.6,    51.8,    92.9,    81.0,    69.2,    51.8,    80.3,    74.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)" ,"064BFJ" ,"NODX" ,"064" ,"N16" ,"FutOnly"
"MISO.INDIANA.HUB_month_off_dap - NODAL EXCHANGE" ,141125 ,2014-11-25,064BFJ ,NODX ,01 ,064 ,   18863,   11121,   16258,    3020,       0,    1600,     120,      25,     100,    2108,       0,       0,   18069,   17983,     794,     880,   18863,   11121,   16258,    3020,       0,    1600,     120,      25,     100,    2108,       0,       0,   18069,   17983,     794,     880,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  100.0,   59.0,   86.2,   16.0,    0.0,    8.5,    0.6,    0.1,    0.5,   11.2,    0.0,    0.0,   95.8,   95.3,    4.2,    4.7,  100.0,   59.0,   86.2,   16.0,    0.0,    8.5,    0.6,    0.1,    0.5,   11.2,    0.0,    0.0,   95.8,   95.3,    4.2,    4.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,      9,     15,      .,      0,      .,      .,      .,      .,      .,      0,      0,     12,     18,     24,      9,     15,      .,      0,      .,      .,      .,      .,      .,      0,      0,     12,     18,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    80.2,    52.1,    93.5,    81.5,    69.6,    52.1,    80.2,    74.7,    80.2,    52.1,    93.5,    81.5,    69.6,    52.1,    80.2,    74.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)" ,"064BFJ" ,"NODX" ,"064" ,"N16" ,"FutOnly"
"MISO.INDIANA.HUB_month_off_dap - NODAL EXCHANGE" ,141118 ,2014-11-18,064BFJ ,NODX ,01 ,064 ,   18863,   11121,   16258,    3020,       0,    1600,     120,      25,     100,    2108,       0,       0,   18069,   17983,     794,     880,   18863,   11121,   16258,    3020,       0,    1600,     120,      25,     100,    2108,       0,       0,   18069,   17983,     794,     880,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     125,     125,       0,       0,       0,       0,    -100,      25,     100,       0,       0,       0,     125,     125,       0,       0,  100.0,   59.0,   86.2,   16.0,    0.0,    8.5,    0.6,    0.1,    0.5,   11.2,    0.0,    0.0,   95.8,   95.3,    4.2,    4.7,  100.0,   59.0,   86.2,   16.0,    0.0,    8.5,    0.6,    0.1,    0.5,   11.2,    0.0,    0.0,   95.8,   95.3,    4.2,    4.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     25,      9,     16,      .,      0,      .,      .,      .,      .,      .,      0,      0,     12,     19,     25,      9,     16,      .,      0,      .,      .,      .,      .,      .,      0,      0,     12,     19,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    80.2,    52.1,    93.5,    81.5,    71.0,    52.1,    81.6,    74.7,    80.2,    52.1,    93.5,    81.5,    71.0,    52.1,    81.6,    74.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)" ,"064BFJ" ,"NODX" ,"064" ,"N16" ,"FutOnly"
"MISO.INDIANA.HUB_month_off_dap - NODAL EXCHANGE" ,141111 ,2014-11-11,064BFJ ,NODX ,01 ,064 ,   18738,   10996,   16258,    3020,       0,    1600,     220,       0,       0,    2108,       0,       0,   17944,   17858,     794,     880,   18738,   10996,   16258,    3020,       0,    1600,     220,       0,       0,    2108,       0,       0,   17944,   17858,     794,     880,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -907,    -500,    -747,      50,       0,     -50,       0,       0,       0,    -292,       0,       0,    -792,    -797,    -115,    -110,  100.0,   58.7,   86.8,   16.1,    0.0,    8.5,    1.2,    0.0,    0.0,   11.2,    0.0,    0.0,   95.8,   95.3,    4.2,    4.7,  100.0,   58.7,   86.8,   16.1,    0.0,    8.5,    1.2,    0.0,    0.0,   11.2,    0.0,    0.0,   95.8,   95.3,    4.2,    4.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,      9,     16,      .,      0,      .,      .,      0,      0,      .,      0,      0,     12,     17,     24,      9,     16,      .,      0,      .,      .,      0,      0,      .,      0,      0,     12,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    80.3,    52.4,    93.4,    82.0,    71.1,    52.4,    82.0,    75.2,    80.3,    52.4,    93.4,    82.0,    71.1,    52.4,    82.0,    75.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)" ,"064BFJ" ,"NODX" ,"064" ,"N16" ,"FutOnly"
"MISO.INDIANA.HUB_month_off_dap - NODAL EXCHANGE" ,141104 ,2014-11-04,064BFJ ,NODX ,01 ,064 ,   19645,   11496,   17005,    2970,       0,    1650,     220,       0,       0,    2400,       0,       0,   18736,   18655,     909,     990,   19645,   11496,   17005,    2970,       0,    1650,     220,       0,       0,    2400,       0,       0,   18736,   18655,     909,     990,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     120,     120,     120,       0,       0,       0,       0,       0,       0,       0,       0,       0,     120,     120,       0,       0,  100.0,   58.5,   86.6,   15.1,    0.0,    8.4,    1.1,    0.0,    0.0,   12.2,    0.0,    0.0,   95.4,   95.0,    4.6,    5.0,  100.0,   58.5,   86.6,   15.1,    0.0,    8.4,    1.1,    0.0,    0.0,   12.2,    0.0,    0.0,   95.4,   95.0,    4.6,    5.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,      9,     16,      .,      0,      .,      .,      0,      0,      .,      0,      0,     12,     17,     24,      9,     16,      .,      0,      .,      .,      0,      0,      .,      0,      0,     12,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    80.2,    51.3,    93.0,    81.0,    71.2,    51.3,    82.0,    74.0,    80.2,    51.3,    93.0,    81.0,    71.2,    51.3,    82.0,    74.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)" ,"064BFJ" ,"NODX" ,"064" ,"N16" ,"FutOnly"
"MISO.INDIANA.HUB_month_off_dap - NODAL EXCHANGE" ,141028 ,2014-10-28,064BFJ ,NODX ,01 ,064 ,   19525,   11376,   16885,    2970,       0,    1650,     220,       0,       0,    2400,       0,       0,   18616,   18535,     909,     990,   19525,   11376,   16885,    2970,       0,    1650,     220,       0,       0,    2400,       0,       0,   18616,   18535,     909,     990,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  100.0,   58.3,   86.5,   15.2,    0.0,    8.5,    1.1,    0.0,    0.0,   12.3,    0.0,    0.0,   95.3,   94.9,    4.7,    5.1,  100.0,   58.3,   86.5,   15.2,    0.0,    8.5,    1.1,    0.0,    0.0,   12.3,    0.0,    0.0,   95.3,   94.9,    4.7,    5.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,      9,     16,      .,      0,      .,      .,      0,      0,      .,      0,      0,     12,     17,     24,      9,     16,      .,      0,      .,      .,      0,      0,      .,      0,      0,     12,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    80.1,    51.6,    92.9,    80.9,    71.0,    51.6,    81.9,    73.8,    80.1,    51.6,    92.9,    80.9,    71.0,    51.6,    81.9,    73.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)" ,"064BFJ" ,"NODX" ,"064" ,"N16" ,"FutOnly"
"MISO.INDIANA.HUB_month_off_dap - NODAL EXCHANGE" ,141021 ,2014-10-21,064BFJ ,NODX ,01 ,064 ,   19525,   11376,   16885,    2970,       0,    1650,     220,       0,       0,    2400,       0,       0,   18616,   18535,     909,     990,   19525,   11376,   16885,    2970,       0,    1650,     220,       0,       0,    2400,       0,       0,   18616,   18535,     909,     990,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  100.0,   58.3,   86.5,   15.2,    0.0,    8.5,    1.1,    0.0,    0.0,   12.3,    0.0,    0.0,   95.3,   94.9,    4.7,    5.1,  100.0,   58.3,   86.5,   15.2,    0.0,    8.5,    1.1,    0.0,    0.0,   12.3,    0.0,    0.0,   95.3,   94.9,    4.7,    5.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,      9,     16,      .,      0,      .,      .,      0,      0,      .,      0,      0,     12,     17,     24,      9,     16,      .,      0,      .,      .,      0,      0,      .,      0,      0,     12,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    80.1,    51.6,    92.9,    80.9,    71.0,    51.6,    81.9,    73.8,    80.1,    51.6,    92.9,    80.9,    71.0,    51.6,    81.9,    73.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)" ,"064BFJ" ,"NODX" ,"064" ,"N16" ,"FutOnly"
"MISO.INDIANA.HUB_month_off_dap - NODAL EXCHANGE" ,141014 ,2014-10-14,064BFJ ,NODX ,01 ,064 ,   19525,   11376,   16885,    2970,       0,    1650,     220,       0,       0,    2400,       0,       0,   18616,   18535,     909,     990,   19525,   11376,   16885,    2970,       0,    1650,     220,       0,       0,    2400,       0,       0,   18616,   18535,     909,     990,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     221,     221,     221,       0,       0,       0,       0,       0,       0,       0,       0,       0,     221,     221,       0,       0,  100.0,   58.3,   86.5,   15.2,    0.0,    8.5,    1.1,    0.0,    0.0,   12.3,    0.0,    0.0,   95.3,   94.9,    4.7,    5.1,  100.0,   58.3,   86.5,   15.2,    0.0,    8.5,    1.1,    0.0,    0.0,   12.3,    0.0,    0.0,   95.3,   94.9,    4.7,    5.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,      9,     16,      .,      0,      .,      .,      0,      0,      .,      0,      0,     12,     17,     24,      9,     16,      .,      0,      .,      .,      0,      0,      .,      0,      0,     12,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    80.1,    51.6,    92.9,    80.9,    71.0,    51.6,    81.9,    73.8,    80.1,    51.6,    92.9,    80.9,    71.0,    51.6,    81.9,    73.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)" ,"064BFJ" ,"NODX" ,"064" ,"N16" ,"FutOnly"
"MISO.INDIANA.HUB_month_off_dap - NODAL EXCHANGE" ,141007 ,2014-10-07,064BFJ ,NODX ,01 ,064 ,   19304,   11155,   16664,    2970,       0,    1650,     220,       0,       0,    2400,       0,       0,   18395,   18314,     909,     990,   19304,   11155,   16664,    2970,       0,    1650,     220,       0,       0,    2400,       0,       0,   18395,   18314,     909,     990,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -437,    -575,    -362,     530,       0,     -50,       0,       0,       0,    -292,       0,       0,    -387,    -412,     -50,     -25,  100.0,   57.8,   86.3,   15.4,    0.0,    8.5,    1.1,    0.0,    0.0,   12.4,    0.0,    0.0,   95.3,   94.9,    4.7,    5.1,  100.0,   57.8,   86.3,   15.4,    0.0,    8.5,    1.1,    0.0,    0.0,   12.4,    0.0,    0.0,   95.3,   94.9,    4.7,    5.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,      9,     16,      .,      0,      .,      .,      0,      0,      .,      0,      0,     12,     17,     24,      9,     16,      .,      0,      .,      .,      0,      0,      .,      0,      0,     12,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    79.2,    52.8,    92.8,    79.1,    68.4,    52.8,    79.4,    72.8,    79.2,    52.8,    92.8,    79.1,    68.4,    52.8,    79.4,    72.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)" ,"064BFJ" ,"NODX" ,"064" ,"N16" ,"FutOnly"
